BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t233,16361.582094959691,4770.417905040311,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21132.0
t234,17832.01577475758,2950.9842252424223,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20783.0
t235,16916.08015450096,3337.919845499039,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20254.0
t236,17248.78440698009,2499.215593019912,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19748.0
t237,19598.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19598.0
t238,21902.393979948385,0.0,-2942.3939799483855,0.0,0.0,0.0,0.0,0.0,0.0,-18960.0
t239,17351.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17351.0
t240,20148.792114891006,0.0,-4478.792114891006,0.0,0.0,0.0,0.0,0.0,0.0,-15670.0
t241,18327.476180144306,0.0,-3948.476180144305,0.0,0.0,0.0,0.0,0.0,0.0,-14379.0
t242,13452.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13452.0
t243,12861.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12861.0
t244,12500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12500.0
t245,12479.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12479.0
t246,12024.040031974964,895.9599680250357,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12920.0
t247,13008.727081448216,983.2729185517835,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13992.0
t248,13190.863769062249,2105.1362309377505,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15296.0
t249,14562.764498720906,1492.2355012790938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16055.0
t250,16582.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16582.0
t251,17096.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17096.0
t252,17452.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17452.0
