region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,tonne_co2_captured_mwh,co2_cost_mwh,co2_o_m_mw,backbone_cost_tonne,storage_cost_tonne,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,MinCapTag_11,MinCapTag_12,MinCapTag_13,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,MaxCapTag_4,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,Capital_Recovery_Period,WACC,Lifetime,Capacity_Factor_ub,Capacity_Factor_lb,MULTI_FUELS,Num_Fuels,Fuel1,Heat_Rate1_MMBTU_per_MWh,Fuel1_Min_Cofire_Level,Fuel1_Min_Cofire_Level_Start,Fuel1_Max_Cofire_Level,Fuel1_Max_Cofire_Level_Start,Fuel2,Heat_Rate2_MMBTU_per_MWh,Fuel2_Min_Cofire_Level,Fuel2_Max_Cofire_Level,Fuel2_Min_Cofire_Level_Start,Fuel2_Max_Cofire_Level_Start,CO2_Capture_Fraction,CO2_Capture_Fraction_Startup,CCS_Disposal_Cost_per_Metric_Ton,ELECTROLYZER,Hydrogen_MWh_Per_Tonne,Hydrogen_Price_Per_Tonne,Qualified_Hydrogen_Supply,Electrolyzer_Min_kt,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Existing_Cap_MW
NWPP,NWPP_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1090,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,147.5,1,73.75,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742781016049471,0.0,0.0,0.0,140.0,16.5,11.07346534287418,0.14,0.199,NWPP_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NWPP_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,NWPP_coal,11.07346534287418,0,0,1,1,NWPP_gas,11.07346534287418,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,46322.38291474753,0.8620198746802348
PJMD,PJMD_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1091,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,43.0,1,43.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67779798656,0.0,0.0,0.0,140.0,16.5,10.211812674666367,0.0,0.0,PJMD_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,PJMD_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJMD_coal,10.211812674666367,0,0,1,1,PJMD_gas,10.211812674666367,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,47486.04980398845,0.8893789530927361
PJME,PJME_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1092,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,8109.0,0,675.75,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19157362008874,0.0,0.0,0.0,140.0,16.5,9.874770000000002,0.989,1.077,PJME_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJME_coal,9.874770000000002,0,0,1,1,PJME_gas,9.874770000000002,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,55543.519860698856,1.032553689850941
PJME,PJME_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1093,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,8109.0,1,675.75,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19157362008874,0.0,0.0,0.0,140.0,16.5,11.15061630228487,0.989,1.077,PJME_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,PJME_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJME_coal,11.15061630228487,0,0,1,1,PJME_gas,11.15061630228487,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,55543.519860698856,1.0065233480055558
PJMW,PJMW_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1094,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,20666.01,0,688.87,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618758598452359,0.0,0.0,0.0,140.0,16.5,10.135933416149069,0.751,1.02,PJMW_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJMW_coal,10.135933416149069,0,0,1,1,PJMW_gas,10.135933416149069,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53564.91365168345,1.1685088111357362
PJMW,PJMW_conventional_steam_coal_1_2039_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1095,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,20666.01,1,688.87,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618758598452359,0.0,0.0,0.0,140.0,16.5,10.333768087431697,0.751,1.02,PJMW_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,PJMW_conventional_steam_coal_1_2039,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJMW_coal,10.333768087431697,0,0,1,1,PJMW_gas,10.333768087431697,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53564.91365168345,1.1873293714586757
PJMW,PJMW_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1096,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,20666.01,1,688.87,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618758598452359,0.0,0.0,0.0,140.0,16.5,10.20846162011234,0.751,1.02,PJMW_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,PJMW_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,PJMW_coal,10.20846162011234,0,0,1,1,PJMW_gas,10.20846162011234,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53564.91365168345,1.165941893691942
RMRG,RMRG_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1097,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,4464.992,0,279.06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663835788671741,0.0,0.0,0.0,140.0,16.5,10.492164871794872,1.448,0.767,RMRG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,RMRG_coal,10.492164871794872,0,0,1,1,RMRG_gas,10.492164871794872,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50253.26825554587,0.8631307640830933
RMRG,RMRG_conventional_steam_coal_1_2032_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1098,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,4464.992,1,279.06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663835788671741,0.0,0.0,0.0,140.0,16.5,10.462550776699029,1.448,0.767,RMRG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,RMRG_conventional_steam_coal_1_2032,1.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,RMRG_coal,10.462550776699029,0,0,1,1,RMRG_gas,10.462550776699029,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50253.26825554587,0.9086997460391628
RMRG,RMRG_conventional_steam_coal_1_2039_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1099,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,4464.992,1,279.06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663835788671741,0.0,0.0,0.0,140.0,16.5,10.522655686644644,1.448,0.767,RMRG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,RMRG_conventional_steam_coal_1_2039,1.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,RMRG_coal,10.522655686644644,0,0,1,1,RMRG_gas,10.522655686644644,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50253.26825554587,0.8589665143309424
RMRG,RMRG_conventional_steam_coal_1_2040_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1100,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,4464.992,1,279.06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663835788671741,0.0,0.0,0.0,140.0,16.5,11.90015259818731,1.448,0.767,RMRG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,RMRG_conventional_steam_coal_1_2040,1.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,RMRG_coal,11.90015259818731,0,0,1,1,RMRG_gas,11.90015259818731,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50253.26825554587,1.006807515468343
RMRG,RMRG_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1101,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,4464.992,1,279.06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663835788671741,0.0,0.0,0.0,140.0,16.5,10.636568491525423,1.448,0.767,RMRG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,RMRG_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,RMRG_coal,10.636568491525423,0,0,1,1,RMRG_gas,10.636568491525423,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50253.26825554587,0.8666320162870461
SPPC,SPPC_conventional_steam_coal_1_2032_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1102,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,4778.004,1,434.36,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056506039379316,0.0,0.0,0.0,140.0,16.5,11.2918,0.857,0.576,SPPC_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPC_conventional_steam_coal_1_2032,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPC_coal,11.2918,0,0,1,1,SPPC_gas,11.2918,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50467.9443609171,1.0428624606828558
SPPC,SPPC_conventional_steam_coal_1_2035_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1103,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,4778.004,1,434.36,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056506039379316,0.0,0.0,0.0,140.0,16.5,10.706,0.857,0.576,SPPC_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPC_conventional_steam_coal_1_2035,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPC_coal,10.706,0,0,1,1,SPPC_gas,10.706,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50467.9443609171,1.0314527750664004
SPPC,SPPC_conventional_steam_coal_1_2040_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1104,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,4778.004,1,434.36,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056506039379316,0.0,0.0,0.0,140.0,16.5,10.6392209137804,0.857,0.576,SPPC_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPC_conventional_steam_coal_1_2040,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPC_coal,10.6392209137804,0,0,1,1,SPPC_gas,10.6392209137804,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50467.9443609171,0.992232425144139
SPPC,SPPC_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1105,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,4778.004,1,434.36,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056506039379316,0.0,0.0,0.0,140.0,16.5,10.304303935742972,0.857,0.576,SPPC_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPC_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPC_coal,10.304303935742972,0,0,1,1,SPPC_gas,10.304303935742972,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,50467.9443609171,0.9615755697650592
SPPN,SPPN_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1106,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,4294.2,1,357.85,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023967555518552,0.0,0.0,0.0,140.0,16.5,10.870587771765864,2.283,1.149,SPPN_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPN_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPN_coal,10.870587771765864,0,0,1,1,SPPN_gas,10.870587771765864,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,44339.754943694,0.906520154829258
SPPS,SPPS_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1107,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,5269.0,0,479.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396369549769043,0.0,0.0,0.0,140.0,16.5,10.401361471415182,1.279,0.977,SPPS_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPS_coal,10.401361471415182,0,0,1,1,SPPS_gas,10.401361471415182,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,41968.3571758166,1.087330872779163
SPPS,SPPS_conventional_steam_coal_1_2040_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1108,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,5269.0,1,479.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396369549769043,0.0,0.0,0.0,140.0,16.5,10.73529,1.279,0.977,SPPS_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPS_conventional_steam_coal_1_2040,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPS_coal,10.73529,0,0,1,1,SPPS_gas,10.73529,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,41968.3571758166,1.1107391964908266
